GeneID,BaseMean,log2(FC),StdErr,WaldStats,Pval,AdjP
Mir467g,0,NA,NA,NA,NA,NA
Mir467h,0,NA,NA,NA,NA,NA
Mir468,0,NA,NA,NA,NA,NA
Mir470,0,NA,NA,NA,NA,NA
Mir471,0,NA,NA,NA,NA,NA
Mir483,0,NA,NA,NA,NA,NA
Mir484,0,NA,NA,NA,NA,NA
Mir485,0,NA,NA,NA,NA,NA
Mir486,0.184233735,0.006402201,0.518812943,0.012340094,0.990154279,NA
Mir487b,0,NA,NA,NA,NA,NA
Mir488,0,NA,NA,NA,NA,NA
Mir489,0,NA,NA,NA,NA,NA
Mir490,0,NA,NA,NA,NA,NA
Mir491,0,NA,NA,NA,NA,NA
Mir493,0,NA,NA,NA,NA,NA
Mir494,0,NA,NA,NA,NA,NA
Mir495,0,NA,NA,NA,NA,NA
Mir496a,0,NA,NA,NA,NA,NA
Mir496b,0,NA,NA,NA,NA,NA
Mir497,0,NA,NA,NA,NA,NA
Mir497b,0,NA,NA,NA,NA,NA
Mir499,0,NA,NA,NA,NA,NA
Mir500,0,NA,NA,NA,NA,NA
Mir501,0,NA,NA,NA,NA,NA
Mir503,0,NA,NA,NA,NA,NA
Mir504,0,NA,NA,NA,NA,NA
Mir5046,0,NA,NA,NA,NA,NA
Mir505,0,NA,NA,NA,NA,NA
Mir509,0,NA,NA,NA,NA,NA
Mir5098,0,NA,NA,NA,NA,NA
Mir5099,0,NA,NA,NA,NA,NA
Mir5100,0,NA,NA,NA,NA,NA
Mir5101,0,NA,NA,NA,NA,NA
Mir5103,0,NA,NA,NA,NA,NA
Mir5104,0,NA,NA,NA,NA,NA
Mir5104b,0,NA,NA,NA,NA,NA
Mir5106,0,NA,NA,NA,NA,NA
Mir5107,0,NA,NA,NA,NA,NA
Mir5108,0,NA,NA,NA,NA,NA
Mir511,0,NA,NA,NA,NA,NA
Mir5110,0,NA,NA,NA,NA,NA
Mir5112,0,NA,NA,NA,NA,NA
Mir5113,0,NA,NA,NA,NA,NA
Mir5114,0,NA,NA,NA,NA,NA
Mir5116,0,NA,NA,NA,NA,NA
Mir5118,0,NA,NA,NA,NA,NA
Mir5119,0,NA,NA,NA,NA,NA
Mir5120,0,NA,NA,NA,NA,NA
Mir5121,0,NA,NA,NA,NA,NA
Mir5122,0,NA,NA,NA,NA,NA
Mir5123,0,NA,NA,NA,NA,NA
Mir5124a,0,NA,NA,NA,NA,NA
Mir5124b,0,NA,NA,NA,NA,NA
Mir5125,0,NA,NA,NA,NA,NA
Mir5126,0,NA,NA,NA,NA,NA
Mir5127,0,NA,NA,NA,NA,NA
Mir5128,0,NA,NA,NA,NA,NA
Mir5129,0,NA,NA,NA,NA,NA
Mir5130,0,NA,NA,NA,NA,NA
Mir5131,0,NA,NA,NA,NA,NA
Mir5132,0,NA,NA,NA,NA,NA
Mir5133,0,NA,NA,NA,NA,NA
Mir5134,0,NA,NA,NA,NA,NA
Mir5135,0,NA,NA,NA,NA,NA
Mir5136,0,NA,NA,NA,NA,NA
Mir532,0,NA,NA,NA,NA,NA
Mir539,0,NA,NA,NA,NA,NA
Mir540,0,NA,NA,NA,NA,NA
Mir541,0,NA,NA,NA,NA,NA
Mir542,0,NA,NA,NA,NA,NA
Mir543,0,NA,NA,NA,NA,NA
Mir544,0,NA,NA,NA,NA,NA
Mir546,0,NA,NA,NA,NA,NA
Mir547,0,NA,NA,NA,NA,NA
Mir551b,0,NA,NA,NA,NA,NA
Mir5615-1,0,NA,NA,NA,NA,NA
Mir5615-2,0,NA,NA,NA,NA,NA
Mir5616,0,NA,NA,NA,NA,NA
Mir5617,0,NA,NA,NA,NA,NA
Mir5618,0,NA,NA,NA,NA,NA
Mir5619,0,NA,NA,NA,NA,NA
Mir5620,0,NA,NA,NA,NA,NA
Mir5621,0,NA,NA,NA,NA,NA
Mir5622,0,NA,NA,NA,NA,NA
Mir5623,0,NA,NA,NA,NA,NA
Mir5624,0,NA,NA,NA,NA,NA
Mir5625,0,NA,NA,NA,NA,NA
Mir5626,0,NA,NA,NA,NA,NA
Mir5627,0,NA,NA,NA,NA,NA
Mir568,0,NA,NA,NA,NA,NA
Mir5709,0,NA,NA,NA,NA,NA
Mir5710,0,NA,NA,NA,NA,NA
Mir574,0,NA,NA,NA,NA,NA
Mir582,0,NA,NA,NA,NA,NA
Mir592,0,NA,NA,NA,NA,NA
Mir598,0,NA,NA,NA,NA,NA
Mir599,0,NA,NA,NA,NA,NA
Mir615,0,NA,NA,NA,NA,NA
Mir6236,0,NA,NA,NA,NA,NA
Mir6237,0,NA,NA,NA,NA,NA
Mir6238,0,NA,NA,NA,NA,NA
Mir6239,0,NA,NA,NA,NA,NA
Mir6240,0,NA,NA,NA,NA,NA
Mir6241,0,NA,NA,NA,NA,NA
Mir6244,0,NA,NA,NA,NA,NA
Mir6335,0.251582694,0.195845902,0.518812943,0.377488466,0.705810634,NA
Mir6336,0,NA,NA,NA,NA,NA
Mir6337,0,NA,NA,NA,NA,NA
Mir6338,0.088876354,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6339,0,NA,NA,NA,NA,NA
Mir6340,0,NA,NA,NA,NA,NA
Mir6341,0,NA,NA,NA,NA,NA
Mir6342,0,NA,NA,NA,NA,NA
Mir6343,0,NA,NA,NA,NA,NA
Mir6344,0,NA,NA,NA,NA,NA
Mir6345,0.110997254,-0.08831965,0.518812943,-0.170234092,0.864826042,NA
Mir6346,0,NA,NA,NA,NA,NA
Mir6347,0.103639327,-0.08831965,0.518812943,-0.170234092,0.864826042,NA
Mir6348,0,NA,NA,NA,NA,NA
Mir6349,0,NA,NA,NA,NA,NA
Mir6350,0,NA,NA,NA,NA,NA
Mir6351,0,NA,NA,NA,NA,NA
Mir6352,0.102636903,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6353,0,NA,NA,NA,NA,NA
Mir6354,0,NA,NA,NA,NA,NA
Mir6355,0,NA,NA,NA,NA,NA
Mir6356,0,NA,NA,NA,NA,NA
Mir6357,0.088876354,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6358,0.125791347,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6359,0,NA,NA,NA,NA,NA
Mir6360,0.10599188,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6361,0.087971218,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6362,0.087971218,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6363,0,NA,NA,NA,NA,NA
Mir6364,0,NA,NA,NA,NA,NA
Mir6365,0,NA,NA,NA,NA,NA
Mir6366,0,NA,NA,NA,NA,NA
Mir6367,0,NA,NA,NA,NA,NA
Mir6368,0,NA,NA,NA,NA,NA
Mir6369,0,NA,NA,NA,NA,NA
Mir6370,0,NA,NA,NA,NA,NA
Mir6371,0,NA,NA,NA,NA,NA
Mir6372,0,NA,NA,NA,NA,NA
Mir6373,0,NA,NA,NA,NA,NA
Mir6374,0.090576571,-0.08831965,0.518812943,-0.170234092,0.864826042,NA
Mir6375,0,NA,NA,NA,NA,NA
Mir6376,0,NA,NA,NA,NA,NA
Mir6377,0,NA,NA,NA,NA,NA
Mir6378,0,NA,NA,NA,NA,NA
Mir6379,0,NA,NA,NA,NA,NA
Mir6380,0,NA,NA,NA,NA,NA
Mir6381,0,NA,NA,NA,NA,NA
Mir6382,0,NA,NA,NA,NA,NA
Mir6383,0,NA,NA,NA,NA,NA
Mir6384,0,NA,NA,NA,NA,NA
Mir6385,0,NA,NA,NA,NA,NA
Mir6386,0.211983761,0.195845902,0.518812943,0.377488466,0.705810634,NA
Mir6387,0.258444404,0.117499349,0.550280352,0.213526339,0.830916447,NA
Mir6388,0,NA,NA,NA,NA,NA
Mir6389,0,NA,NA,NA,NA,NA
Mir6390,0,NA,NA,NA,NA,NA
Mir6391,0,NA,NA,NA,NA,NA
Mir6393,0,NA,NA,NA,NA,NA
Mir6394,0,NA,NA,NA,NA,NA
Mir6395,0,NA,NA,NA,NA,NA
Mir6396,0,NA,NA,NA,NA,NA
Mir6397,0,NA,NA,NA,NA,NA
Mir6398,0,NA,NA,NA,NA,NA
Mir6399,0,NA,NA,NA,NA,NA
Mir6400,0,NA,NA,NA,NA,NA
Mir6401,0,NA,NA,NA,NA,NA
Mir6402,0,NA,NA,NA,NA,NA
Mir6403,0.87116371,1.012586714,0.688107332,1.471553443,0.141141506,NA
Mir6404,0,NA,NA,NA,NA,NA
Mir6405,0,NA,NA,NA,NA,NA
Mir6406,0,NA,NA,NA,NA,NA
Mir6407,0.125791347,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6408,0,NA,NA,NA,NA,NA
Mir6409,0,NA,NA,NA,NA,NA
Mir6410,0,NA,NA,NA,NA,NA
Mir6411,0,NA,NA,NA,NA,NA
Mir6412,0,NA,NA,NA,NA,NA
Mir6413,0,NA,NA,NA,NA,NA
Mir6414,0,NA,NA,NA,NA,NA
Mir6415,0.251582694,0.195845902,0.518812943,0.377488466,0.705810634,NA
Mir6416,0,NA,NA,NA,NA,NA
Mir6417,0,NA,NA,NA,NA,NA
Mir6419,0.081596832,-0.08831965,0.518812943,-0.170234092,0.864826042,NA
Mir6420,0,NA,NA,NA,NA,NA
Mir6481,0,NA,NA,NA,NA,NA
Mir652,0.125791347,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir653,0,NA,NA,NA,NA,NA
Mir6537,0,NA,NA,NA,NA,NA
Mir6538,0.197902242,0.006402201,0.518812943,0.012340094,0.990154279,NA
Mir6539,0,NA,NA,NA,NA,NA
Mir654,0,NA,NA,NA,NA,NA
Mir6540,0.090576571,-0.08831965,0.518812943,-0.170234092,0.864826042,NA
Mir6541,0,NA,NA,NA,NA,NA
Mir6546,0,NA,NA,NA,NA,NA
Mir664,0,NA,NA,NA,NA,NA
Mir665,0,NA,NA,NA,NA,NA
Mir666,0.323565181,-0.113285532,0.571041956,-0.198383903,0.842744711,NA
Mir667,0,NA,NA,NA,NA,NA
Mir668,0,NA,NA,NA,NA,NA
Mir669a-1,0,NA,NA,NA,NA,NA
Mir669a-2,0,NA,NA,NA,NA,NA
Mir669a-3,0,NA,NA,NA,NA,NA
Mir669a-9,0,NA,NA,NA,NA,NA
Mir669b,0,NA,NA,NA,NA,NA
Mir669c,0,NA,NA,NA,NA,NA
Mir669d,0,NA,NA,NA,NA,NA
Mir669d-2,0,NA,NA,NA,NA,NA
Mir669e,0,NA,NA,NA,NA,NA
Mir669f,0,NA,NA,NA,NA,NA
Mir669g,0,NA,NA,NA,NA,NA
Mir669h,0,NA,NA,NA,NA,NA
Mir669i,0,NA,NA,NA,NA,NA
Mir669j,0,NA,NA,NA,NA,NA
Mir669k,0,NA,NA,NA,NA,NA
Mir669l,0,NA,NA,NA,NA,NA
Mir669m-1,0,NA,NA,NA,NA,NA
Mir669m-2,0,NA,NA,NA,NA,NA
Mir669n,0,NA,NA,NA,NA,NA
Mir669o,0,NA,NA,NA,NA,NA
Mir669p-2,0,NA,NA,NA,NA,NA
Mir670,0,NA,NA,NA,NA,NA
Mir671,0,NA,NA,NA,NA,NA
Mir6715,0,NA,NA,NA,NA,NA
Mir672,0,NA,NA,NA,NA,NA
Mir673,0,NA,NA,NA,NA,NA
Mir674,0.632353403,-0.237946107,0.610237635,-0.389923685,0.69659298,NA
Mir675,0,NA,NA,NA,NA,NA
Mir676,0,NA,NA,NA,NA,NA
Mir6769b,0,NA,NA,NA,NA,NA
Mir677,0,NA,NA,NA,NA,NA
Mir678,0,NA,NA,NA,NA,NA
Mir679,0,NA,NA,NA,NA,NA
Mir680-1,0,NA,NA,NA,NA,NA
Mir680-2,0,NA,NA,NA,NA,NA
Mir680-3,0,NA,NA,NA,NA,NA
Mir681,0,NA,NA,NA,NA,NA
Mir682,0,NA,NA,NA,NA,NA
Mir683-2,0,NA,NA,NA,NA,NA
Mir684-1,0,NA,NA,NA,NA,NA
Mir684-2,0,NA,NA,NA,NA,NA
Mir686,0.194868234,0.195845902,0.518812943,0.377488466,0.705810634,NA
Mir687,0,NA,NA,NA,NA,NA
Mir688,0,NA,NA,NA,NA,NA
Mir6896,0,NA,NA,NA,NA,NA
Mir6897,0,NA,NA,NA,NA,NA
Mir6898,0,NA,NA,NA,NA,NA
Mir6899,0,NA,NA,NA,NA,NA
Mir690,0.125791347,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6900,0,NA,NA,NA,NA,NA
Mir6901,0,NA,NA,NA,NA,NA
Mir6902,0,NA,NA,NA,NA,NA
Mir6903,0,NA,NA,NA,NA,NA
Mir6904,0,NA,NA,NA,NA,NA
Mir6905,0,NA,NA,NA,NA,NA
Mir6906,0,NA,NA,NA,NA,NA
Mir6907,0,NA,NA,NA,NA,NA
Mir6908,0,NA,NA,NA,NA,NA
Mir6909,0,NA,NA,NA,NA,NA
Mir691,0,NA,NA,NA,NA,NA
Mir6910,0,NA,NA,NA,NA,NA
Mir6911,0,NA,NA,NA,NA,NA
Mir6912,0,NA,NA,NA,NA,NA
Mir6913,0,NA,NA,NA,NA,NA
Mir6914,0,NA,NA,NA,NA,NA
Mir6915,0,NA,NA,NA,NA,NA
Mir6916,0,NA,NA,NA,NA,NA
Mir6917,0,NA,NA,NA,NA,NA
Mir6918,0,NA,NA,NA,NA,NA
Mir6919,0,NA,NA,NA,NA,NA
Mir692-1,0,NA,NA,NA,NA,NA
Mir692-3,0,NA,NA,NA,NA,NA
Mir6920,0,NA,NA,NA,NA,NA
Mir6921,0,NA,NA,NA,NA,NA
Mir6922,0,NA,NA,NA,NA,NA
Mir6923,0,NA,NA,NA,NA,NA
Mir6924,0,NA,NA,NA,NA,NA
Mir6925,0,NA,NA,NA,NA,NA
Mir6926,0,NA,NA,NA,NA,NA
Mir6927,0,NA,NA,NA,NA,NA
Mir6928,0,NA,NA,NA,NA,NA
Mir6929,0,NA,NA,NA,NA,NA
Mir693,0,NA,NA,NA,NA,NA
Mir6930,0,NA,NA,NA,NA,NA
Mir6931,0,NA,NA,NA,NA,NA
Mir6932,0,NA,NA,NA,NA,NA
Mir6933,0,NA,NA,NA,NA,NA
Mir6934,0,NA,NA,NA,NA,NA
Mir6935,0,NA,NA,NA,NA,NA
Mir6936,0,NA,NA,NA,NA,NA
Mir6937,0,NA,NA,NA,NA,NA
Mir6938,0,NA,NA,NA,NA,NA
Mir6939,0,NA,NA,NA,NA,NA
Mir694,0,NA,NA,NA,NA,NA
Mir6940,0,NA,NA,NA,NA,NA
Mir6941,0,NA,NA,NA,NA,NA
Mir6942,0,NA,NA,NA,NA,NA
Mir6943,0,NA,NA,NA,NA,NA
Mir6944,0,NA,NA,NA,NA,NA
Mir6945,0,NA,NA,NA,NA,NA
Mir6946,0,NA,NA,NA,NA,NA
Mir6947,0,NA,NA,NA,NA,NA
Mir6948,0,NA,NA,NA,NA,NA
Mir6949,0,NA,NA,NA,NA,NA
Mir695,0,NA,NA,NA,NA,NA
Mir6950,0,NA,NA,NA,NA,NA
Mir6951,0,NA,NA,NA,NA,NA
Mir6952,0,NA,NA,NA,NA,NA
Mir6953,0,NA,NA,NA,NA,NA
Mir6954,0,NA,NA,NA,NA,NA
Mir6955,0,NA,NA,NA,NA,NA
Mir6956,0,NA,NA,NA,NA,NA
Mir6957,0,NA,NA,NA,NA,NA
Mir6958,0,NA,NA,NA,NA,NA
Mir6959,0,NA,NA,NA,NA,NA
Mir6960,0,NA,NA,NA,NA,NA
Mir6961,0,NA,NA,NA,NA,NA
Mir6962,0,NA,NA,NA,NA,NA
Mir6963,0,NA,NA,NA,NA,NA
Mir6964,0,NA,NA,NA,NA,NA
Mir6965,0,NA,NA,NA,NA,NA
Mir6966,0,NA,NA,NA,NA,NA
Mir6968,0,NA,NA,NA,NA,NA
Mir6969,0,NA,NA,NA,NA,NA
Mir697,0.102636903,0.101124051,0.518812943,0.19491428,0.845460055,NA
Mir6970,0,NA,NA,NA,NA,NA
Mir6971,0,NA,NA,NA,NA,NA
Mir6972,0,NA,NA,NA,NA,NA
Mir6973a,0,NA,NA,NA,NA,NA
Mir6973b,0,NA,NA,NA,NA,NA
Mir6974,0,NA,NA,NA,NA,NA
Mir6975,0,NA,NA,NA,NA,NA
Mir6976,0,NA,NA,NA,NA,NA
Mir6977,0,NA,NA,NA,NA,NA
Mir6978,0,NA,NA,NA,NA,NA
Mir6979,0,NA,NA,NA,NA,NA
Mir698,0.244790495,-0.277763351,0.518812943,-0.535382463,0.592385414,NA
Mir6980,0,NA,NA,NA,NA,NA
Mir6981,0,NA,NA,NA,NA,NA
Mir6982,0,NA,NA,NA,NA,NA
Mir6983,0,NA,NA,NA,NA,NA
Mir6984,0,NA,NA,NA,NA,NA
Mir6985,0,NA,NA,NA,NA,NA
Mir6986,0,NA,NA,NA,NA,NA
Mir6987,0,NA,NA,NA,NA,NA
Mir6988,0,NA,NA,NA,NA,NA
Mir6989,0,NA,NA,NA,NA,NA
Mir6990,0,NA,NA,NA,NA,NA
Mir6991,0,NA,NA,NA,NA,NA
Mir6992,0.264818791,0.290567752,0.518812943,0.560062652,0.575436704,NA
Mir6993,0,NA,NA,NA,NA,NA
Mir6994,0,NA,NA,NA,NA,NA
Mir6995,0,NA,NA,NA,NA,NA
Mir6996,0,NA,NA,NA,NA,NA
Mir6997,0,NA,NA,NA,NA,NA
Mir6998,0,NA,NA,NA,NA,NA
Mir6999,0,NA,NA,NA,NA,NA
Mir7-2,0,NA,NA,NA,NA,NA
Mir700,0,NA,NA,NA,NA,NA
Mir7000,0,NA,NA,NA,NA,NA
Mir7001,0,NA,NA,NA,NA,NA
Mir7002,0,NA,NA,NA,NA,NA
Mir7003,0,NA,NA,NA,NA,NA
Mir7004,0,NA,NA,NA,NA,NA
Mir7005,0,NA,NA,NA,NA,NA
Mir7006,0,NA,NA,NA,NA,NA
Mir7007,0,NA,NA,NA,NA,NA
Mir7008,0,NA,NA,NA,NA,NA
Mir7009,0,NA,NA,NA,NA,NA
Mir701,0,NA,NA,NA,NA,NA
Mir7010,0,NA,NA,NA,NA,NA
Mir7011,0,NA,NA,NA,NA,NA
Mir7012,0,NA,NA,NA,NA,NA
Mir7013,0,NA,NA,NA,NA,NA
Mir7014,0,NA,NA,NA,NA,NA
Mir7015,0,NA,NA,NA,NA,NA
Mir7016,0,NA,NA,NA,NA,NA
Mir7017,0,NA,NA,NA,NA,NA
Mir7018,0,NA,NA,NA,NA,NA
Mir7019,0,NA,NA,NA,NA,NA
Mir702,0,NA,NA,NA,NA,NA
Mir7020,0,NA,NA,NA,NA,NA
Mir7021,0,NA,NA,NA,NA,NA
Mir7022,0,NA,NA,NA,NA,NA
Mir7023,0,NA,NA,NA,NA,NA
Mir7024,0,NA,NA,NA,NA,NA
Mir7025,0,NA,NA,NA,NA,NA
Mir7026,0,NA,NA,NA,NA,NA
Mir7027,0,NA,NA,NA,NA,NA
Mir7028,0,NA,NA,NA,NA,NA
Mir7029,0,NA,NA,NA,NA,NA
Mir703,0,NA,NA,NA,NA,NA
Mir7030,0,NA,NA,NA,NA,NA
Mir7031,0,NA,NA,NA,NA,NA
Mir7032,0,NA,NA,NA,NA,NA
Mir7033,0,NA,NA,NA,NA,NA
Mir7034,0,NA,NA,NA,NA,NA
Mir7035,0,NA,NA,NA,NA,NA
Mir7036,0,NA,NA,NA,NA,NA
Mir7036b,0,NA,NA,NA,NA,NA
Mir7037,0,NA,NA,NA,NA,NA
Mir7038,0,NA,NA,NA,NA,NA
Mir7039,0,NA,NA,NA,NA,NA
Mir704,0,NA,NA,NA,NA,NA
Mir7040,0,NA,NA,NA,NA,NA
Mir7041,0,NA,NA,NA,NA,NA
Mir7042,0,NA,NA,NA,NA,NA
Mir7043,0,NA,NA,NA,NA,NA
Mir7044,0,NA,NA,NA,NA,NA
Mir7045,0,NA,NA,NA,NA,NA
Mir7046,0,NA,NA,NA,NA,NA
Mir7047,0,NA,NA,NA,NA,NA
Mir7048,0,NA,NA,NA,NA,NA
Mir7049,0,NA,NA,NA,NA,NA
Mir705,0,NA,NA,NA,NA,NA
Mir7050,0,NA,NA,NA,NA,NA
Mir7051,0,NA,NA,NA,NA,NA
Mir7052,0,NA,NA,NA,NA,NA
Mir7053,0,NA,NA,NA,NA,NA
Mir7054,0,NA,NA,NA,NA,NA
Mir7055,0,NA,NA,NA,NA,NA
Mir7056,0,NA,NA,NA,NA,NA
Mir7057,0,NA,NA,NA,NA,NA
Mir7058,0,NA,NA,NA,NA,NA
Mir7059,0,NA,NA,NA,NA,NA
Mir706,0,NA,NA,NA,NA,NA
Mir7060,0.339553912,0.290567752,0.518812943,0.560062652,0.575436704,NA
Mir7061,0,NA,NA,NA,NA,NA
Mir7062,0,NA,NA,NA,NA,NA
Mir7063,0,NA,NA,NA,NA,NA
Mir7064,0,NA,NA,NA,NA,NA
Mir7065,0,NA,NA,NA,NA,NA
Mir7066,0,NA,NA,NA,NA,NA
Mir7067,0,NA,NA,NA,NA,NA
Mir7068,0,NA,NA,NA,NA,NA
Mir7069,0,NA,NA,NA,NA,NA
Mir707,0,NA,NA,NA,NA,NA
Mir7070,0,NA,NA,NA,NA,NA
Mir7071,0,NA,NA,NA,NA,NA
Mir7072,0,NA,NA,NA,NA,NA
Mir7073,0,NA,NA,NA,NA,NA
Mir7074,0,NA,NA,NA,NA,NA
Mir7075,0,NA,NA,NA,NA,NA
Mir7076,0,NA,NA,NA,NA,NA
Mir7077,0,NA,NA,NA,NA,NA
Mir7078,0,NA,NA,NA,NA,NA
Mir7079,0,NA,NA,NA,NA,NA
Mir708,0,NA,NA,NA,NA,NA
Mir7080,0,NA,NA,NA,NA,NA
Mir7081,0,NA,NA,NA,NA,NA
Mir7082,0,NA,NA,NA,NA,NA
Mir7083,0,NA,NA,NA,NA,NA
Mir7084,0,NA,NA,NA,NA,NA
Mir7085,0,NA,NA,NA,NA,NA
Mir7086,0,NA,NA,NA,NA,NA
Mir7087,0,NA,NA,NA,NA,NA
Mir7088,0,NA,NA,NA,NA,NA
Mir7089,0,NA,NA,NA,NA,NA
Mir709,0,NA,NA,NA,NA,NA
Mir7090,0,NA,NA,NA,NA,NA
Mir7091,0,NA,NA,NA,NA,NA
Mir7092,0,NA,NA,NA,NA,NA
Mir7093,0,NA,NA,NA,NA,NA
Mir7094-1,0,NA,NA,NA,NA,NA
Mir7094-2,0,NA,NA,NA,NA,NA
Mir710,0,NA,NA,NA,NA,NA
Mir711,0,NA,NA,NA,NA,NA
Mir7115,0,NA,NA,NA,NA,NA
Mir7116,0,NA,NA,NA,NA,NA
Mir7117,0,NA,NA,NA,NA,NA
Mir7118,0,NA,NA,NA,NA,NA
Mir7119,0,NA,NA,NA,NA,NA
Mir713,0,NA,NA,NA,NA,NA
Mir717,0,NA,NA,NA,NA,NA
Mir718,0,NA,NA,NA,NA,NA
Mir719,0,NA,NA,NA,NA,NA
Mir721,0,NA,NA,NA,NA,NA
Mir7210,0,NA,NA,NA,NA,NA
Mir7211,0,NA,NA,NA,NA,NA
Mir7212,0,NA,NA,NA,NA,NA
Mir7213,0,NA,NA,NA,NA,NA
Mir7214,0,NA,NA,NA,NA,NA
Mir7215,0,NA,NA,NA,NA,NA
Mir7216,0,NA,NA,NA,NA,NA
Mir7217,0,NA,NA,NA,NA,NA
Mir7218,0,NA,NA,NA,NA,NA
Mir7219,0,NA,NA,NA,NA,NA
Mir7220,0,NA,NA,NA,NA,NA
Mir7221,0,NA,NA,NA,NA,NA
Mir7222,0,NA,NA,NA,NA,NA
Mir7223,0,NA,NA,NA,NA,NA
Mir7224,0,NA,NA,NA,NA,NA
Mir7225,0,NA,NA,NA,NA,NA
Mir7226,0,NA,NA,NA,NA,NA
Mir7227,0,NA,NA,NA,NA,NA
Mir7228,0,NA,NA,NA,NA,NA
Mir7229,0,NA,NA,NA,NA,NA
Mir7230,0,NA,NA,NA,NA,NA
Mir7231,0,NA,NA,NA,NA,NA
Mir7232,0,NA,NA,NA,NA,NA
Mir7233,0,NA,NA,NA,NA,NA
Mir7234,0,NA,NA,NA,NA,NA
Mir7235,0,NA,NA,NA,NA,NA
Mir7236,0,NA,NA,NA,NA,NA
Mir7237,0,NA,NA,NA,NA,NA
Mir7238,0,NA,NA,NA,NA,NA
Mir7239,0,NA,NA,NA,NA,NA
Mir7240,0,NA,NA,NA,NA,NA
Mir7241,0,NA,NA,NA,NA,NA
Mir7242,0,NA,NA,NA,NA,NA
Mir7243,0,NA,NA,NA,NA,NA
Mir741,0,NA,NA,NA,NA,NA
Mir742,0,NA,NA,NA,NA,NA
Mir743,0,NA,NA,NA,NA,NA
Mir743b,0,NA,NA,NA,NA,NA
Mir744,0.869505294,0.191845822,0.687730008,0.278955143,0.78027925,NA
Mir7578,0,NA,NA,NA,NA,NA
Mir758,0,NA,NA,NA,NA,NA
Mir759,0,NA,NA,NA,NA,NA
Mir760,0.508518313,-0.373950317,0.597589301,-0.625764747,0.531469258,NA
Mir761,0,NA,NA,NA,NA,NA
Mir762,0,NA,NA,NA,NA,NA
Mir763,0,NA,NA,NA,NA,NA
Mir764,0,NA,NA,NA,NA,NA
Mir7646,0,NA,NA,NA,NA,NA
Mir7647,0,NA,NA,NA,NA,NA
Mir7648,0,NA,NA,NA,NA,NA
Mir7649,0,NA,NA,NA,NA,NA
Mir7651,0,NA,NA,NA,NA,NA
Mir7652,0,NA,NA,NA,NA,NA
Mir7653,0,NA,NA,NA,NA,NA
Mir7654,0,NA,NA,NA,NA,NA
Mir7655,0,NA,NA,NA,NA,NA
Mir7656,0,NA,NA,NA,NA,NA
Mir7657,0,NA,NA,NA,NA,NA
Mir7658,0,NA,NA,NA,NA,NA
Mir7659,0,NA,NA,NA,NA,NA
Mir7660,0,NA,NA,NA,NA,NA
Mir7661,0,NA,NA,NA,NA,NA
Mir7662,0,NA,NA,NA,NA,NA
Mir7663,0,NA,NA,NA,NA,NA
Mir7664,0,NA,NA,NA,NA,NA
Mir7665,0,NA,NA,NA,NA,NA
Mir7666,0,NA,NA,NA,NA,NA
Mir7667,0,NA,NA,NA,NA,NA
Mir7668,0,NA,NA,NA,NA,NA
Mir7669,0,NA,NA,NA,NA,NA
Mir767,0,NA,NA,NA,NA,NA
Mir7670,0,NA,NA,NA,NA,NA
Mir7671,0,NA,NA,NA,NA,NA
Mir7672,0,NA,NA,NA,NA,NA
Mir7673,0,NA,NA,NA,NA,NA
Mir7674,0,NA,NA,NA,NA,NA
Mir7675,0,NA,NA,NA,NA,NA
Mir7676-2,0,NA,NA,NA,NA,NA
Mir7677,0,NA,NA,NA,NA,NA
Mir7678,0,NA,NA,NA,NA,NA
Mir7679,0,NA,NA,NA,NA,NA
Mir7680,0,NA,NA,NA,NA,NA
Mir7681,0,NA,NA,NA,NA,NA
Mir7682,0,NA,NA,NA,NA,NA
Mir7683,0,NA,NA,NA,NA,NA
Mir7684,0,NA,NA,NA,NA,NA
Mir7685,0,NA,NA,NA,NA,NA
Mir7686,0,NA,NA,NA,NA,NA
Mir7687,0,NA,NA,NA,NA,NA
Mir7688,0,NA,NA,NA,NA,NA
Mir7689,0,NA,NA,NA,NA,NA
Mir770,0,NA,NA,NA,NA,NA
Mir7b,0,NA,NA,NA,NA,NA
Mir7j,0,NA,NA,NA,NA,NA
Mir7k,0,NA,NA,NA,NA,NA
Mir802,0,NA,NA,NA,NA,NA
Mir804,0,NA,NA,NA,NA,NA
Mir8090,0,NA,NA,NA,NA,NA
Mir8091,0,NA,NA,NA,NA,NA
Mir8092,0,NA,NA,NA,NA,NA
Mir8093,0.263913655,0.290567752,0.518812943,0.560062652,0.575436704,NA
Mir8095,0,NA,NA,NA,NA,NA
Mir8096,0,NA,NA,NA,NA,NA
Mir8097,0,NA,NA,NA,NA,NA
Mir8098,0,NA,NA,NA,NA,NA
